"id_paper","author","main_author"
29005,"Dan McArthur",FALSE
29006,"Michael W. Kalichman",TRUE
29007,"Jason Borenstein",TRUE
29007,"Joseph R. Herkert",FALSE
29007,"Keith W. Miller 0001",FALSE
29008,"George R. Hoffmann",TRUE
29009,"Khaled Moustafa",TRUE
29010,"Jameson M. Wetmore",TRUE
29011,"Shane Epting",TRUE
29012,"Michael J. Selgelid",TRUE
29012,"Nicholas G. Evans",FALSE
29013,"Ayanna M. Howard",TRUE
29013,"Jason Borenstein",FALSE
29014,"Noor Munirah Isa",TRUE
29015,"Bert van Wee",TRUE
29016,"Bert Gordijn",TRUE
29016,"David Wright 0003",FALSE
29016,"Declan O'Sullivan",FALSE
29016,"Karsten Weber",FALSE
29016,"Philip Brey",FALSE
29016,"Rowena Rodrigues",FALSE
29016,"Wessel Reijers",FALSE
29017,"Alex A. Karner",TRUE
29018,"Jessica Morley",TRUE
29018,"Luciano Floridi",FALSE
29019,"Camille Nebeker",TRUE
29019,"Cinnamon S. Bloss",FALSE
29019,"John Harlow",FALSE
29019,"Michelle Takemoto",FALSE
29019,"Nadir Weibel",FALSE
29019,"Rasheed Al Kotob",FALSE
29019,"Rubi Linares-Orozco",FALSE
29019,"Vincent Chan",FALSE
29020,"Glenn Borchardt",TRUE
29020,"Mehdi Dadkhah",FALSE
29020,"Mohammad Lagzian",FALSE
29021,"Alison Kretser",TRUE
29021,"Andrea Grantham",FALSE
29021,"Catherine Woteki",FALSE
29021,"Chavonda Jacobs-Young",FALSE
29021,"David B. Allison",FALSE
29021,"Delia Murphy",FALSE
29021,"Dorothea Vafiadis",FALSE
29021,"Jessica M. Wyndham",FALSE
29021,"Johanna Dwyer",FALSE
29021,"Kathryn J. Boor",FALSE
29021,"Linda J. Harris",FALSE
29021,"Rachelle Hollander",FALSE
29021,"Rickey Y. Yada",FALSE
29021,"Sarah M. Rovito",FALSE
29021,"Stefano Bertuzzi",FALSE
29021,"Todd Abraham",FALSE
29022,"Heidrun Åm",TRUE
29022,"Knut H. Sørensen",FALSE
29022,"Maria Bårdsen Hesjedal",FALSE
29022,"Roger Strand",FALSE
29023,"David B. Resnik",TRUE
29023,"Susan A. Elmore",FALSE
29024,"Eric M. Meslin",TRUE
29024,"Leonidas G. Koniaris",FALSE
29024,"Mary I. Coombs",FALSE
29024,"Teresa A. Zimmers",FALSE
29025,"Matthew J. Dennis",TRUE
29026,"James A. Blumenthal",TRUE
29026,"Kenneth H. Funk II",FALSE
29026,"Wei-Tau Lee",FALSE
29027,"Catherine D'Ignazio",TRUE
29027,"Don Blair",FALSE
29027,"Hagit Keysar",FALSE
29027,"Pablo Rey-Mazón",FALSE
29027,"Shannon Dosemagen",FALSE
29028,"Grant Fore",TRUE
29028,"Justin L. Hess",FALSE
29029,"Brent D. Mittelstadt 0002",TRUE
29029,"Corinne Cath",FALSE
29029,"Luciano Floridi",FALSE
29029,"Mariarosaria Taddeo",FALSE
29029,"Sandra Wachter",FALSE
29030,"Hossein Yahaghi",TRUE
29030,"Javad Yahaghi",FALSE
29030,"Shahryar Sorooshian",FALSE
29031,"Gerd Michelsen",TRUE
29032,"Flavio Comim",TRUE
29032,"Georgina Curto",FALSE
29033,"Erik Laes",TRUE
29033,"Gunter Bombaerts",FALSE
29034,"Evan Selinger",TRUE
29034,"Jathan Sadowski",FALSE
29034,"Kyle Powys Whyte",FALSE
29034,"Susan G. Spierre",FALSE
29034,"Thomas P. Seager",FALSE
29035,"Auke J. K. Pols",TRUE
29036,"Carl Mitcham",TRUE
29036,"Gary Lee Downey",FALSE
29036,"Juan C. Lucena",FALSE
29037,"Hans Peter Graf",TRUE
29038,"Miguel Roig",TRUE
29038,"Sonia Maria Ramos de Vasconcelos",FALSE
29039,"Eugenijus Gefenas",TRUE
29039,"Jurate Lekstutiene",FALSE
29039,"Søren Holm",FALSE
29040,"Chijs van Nieuwenhuizen",TRUE
29040,"David Buitenweg",FALSE
29040,"Ilja L. Bongers",FALSE
29040,"Ivo Maathuis",FALSE
29040,"Maartje G. H. Niezen",FALSE
29041,"Eran Klein",TRUE
29042,"Frida Simonstein",TRUE
29043,"Gary Santillanes",TRUE
29043,"Ryan Marshall Felder",FALSE
29044,"Douglas Walton",TRUE
29045,"Glen Miller",TRUE
29046,"Dalal M. Al Tamimi",TRUE
29046,"Magdy A. Kharoshah",FALSE
29046,"Mohammed Madadin",FALSE
29046,"Ritesh G. Menezes",FALSE
29046,"Savita Lasrado",FALSE
29046,"Vijaya Marakala",FALSE
29047,"Jasmin Wilson",TRUE
29047,"Patricia Ann Mabrouk",FALSE
29047,"Yiyang Gao",FALSE
29048,"Joost Alleblas",TRUE
29049,"Brian P. Coppola",TRUE
29049,"Huai Sun",FALSE
29049,"India C. Plough",FALSE
29050,"Matthew Benjamin Reisman",TRUE
29051,"Aceil Al-Khatib",TRUE
29051,"Jaime A. Teixeira da Silva",FALSE
29052,"Mathieu Bouville",TRUE
29053,"Manjur S. Kolhar",TRUE
29054,"Alain Braillon",TRUE
29055,"J. Fdez-Valdivia",TRUE
29055,"Jose A. García 0001",FALSE
29055,"Rosa Rodríguez-Sánchez",FALSE
29056,"Benedicte Wilson",TRUE
29056,"Erika Palmer",FALSE
29057,"Barbara K. Redman",TRUE
29058,"Qin Zhu",TRUE
29058,"Roel Snieder",FALSE
29059,"Somsri Wiwanitkit",TRUE
29059,"Viroj Wiwanitkit",FALSE
29060,"Khaled Moustafa",TRUE
29061,"Kristine Bærøe",TRUE
29061,"Torbjørn Gundersen",FALSE
29062,"Behnam Taebi",TRUE
29062,"William E. Kastenberg",FALSE
29063,"Dena Plemmons",TRUE
29064,"Emily Bell",TRUE
29065,"Mary E. Sunderland",TRUE
29065,"Rahul Uday Nayak",FALSE
29066,"Angel Peiró-Signes",TRUE
29066,"María-del-Val Segarra-Oña",FALSE
29066,"Roberto Cervelló-Royo",FALSE
29067,"Shahryar Sorooshian",TRUE
29068,"Anne-Floor J. de Kanter",TRUE
29068,"Annelien L. Bredenoord",FALSE
29068,"Carlijn V. C. Bouten",FALSE
29068,"Karin Jongsma",FALSE
29069,"Daming Zhang",TRUE
29069,"Qinghui Suo",FALSE
29069,"Yang Liu",FALSE
29070,"Peter Kroes",TRUE
29071,"Kelly Laas",TRUE
29071,"Michael Davis 0002",FALSE
29072,"Daniele Chiffi",TRUE
29072,"Lorenza Petrini",FALSE
29072,"Luca Zanetti",FALSE
29073,"Jason Borenstein",TRUE
29074,"Elizabeth A. Boyd",TRUE
29074,"Lisa A. Bero",FALSE
29075,"Philip J. Langlais",TRUE
29076,"Aimee van Wynsberghe",TRUE
29077,"Emma Keuleyan",TRUE
29078,"Kewal Krishan",TRUE
29078,"Tanuj Kanchan",FALSE
29079,"Amos K. Laar",TRUE
29079,"Arthur Caplan",FALSE
29079,"Barbara K. Redman",FALSE
29079,"Kyle Ferguson",FALSE
29080,"Andrea Di Cencio",TRUE
29080,"Lhassan M'Barki",FALSE
29080,"Mohamed Abioui",FALSE
29080,"Mohamed Dades",FALSE
29080,"Mohammed Benssaou",FALSE
29081,"Abhishek Tandon",TRUE
29081,"Kewal Krishan",FALSE
29081,"Tanuj Kanchan",FALSE
29082,"Frederick Grinnell",TRUE
29083,"Barbara E. Ribeiro",TRUE
29083,"Kate Millar",FALSE
29083,"Robert D. J. Smith",FALSE
29084,"Mark Coeckelbergh",TRUE
29085,"Alex Richman",TRUE
29085,"Vincent Richman",FALSE
29086,"Ahmed Fouad Bouras",TRUE
29086,"Hadjar Toumi",FALSE
29086,"Lamia Kara",FALSE
29086,"Mustapha Benmansour",FALSE
29086,"Nassim Kazitani",FALSE
29086,"Noureddine Bettahar",FALSE
29087,"Arie Rip",TRUE
29087,"Christine Winberg",FALSE
29087,"Penelope Engel-Hills",FALSE
29088,"Daniele Fanelli",TRUE
29088,"Vanja Pupovac",FALSE
29089,"Erik Laes",TRUE
29089,"Gunter Bombaerts",FALSE
29090,"Ali Shirzadi",TRUE
29090,"Ashish Patel",FALSE
29090,"Doniel Drazin",FALSE
29090,"George Hanna",FALSE
29090,"Kevin Spitler",FALSE
29090,"Milos Cekic",FALSE
29090,"Ray Chu",FALSE
29091,"Diana Adela Martin",TRUE
29091,"Gianluigi Viscusi",FALSE
29091,"Gunter Bombaerts",FALSE
29091,"Kyriaki Papageorgiou",FALSE
29091,"Maja Horst",FALSE
29092,"Mladen Petrovecki",TRUE
29092,"Snjezana Prijic-Samarzija",FALSE
29092,"Vanja Pupovac",FALSE
29093,"Kelly Joslin Holloway",TRUE
29094,"James A. Stieb",TRUE
29095,"Charles E. Harris",TRUE
29096,"Carl Mitcham",TRUE
29096,"Jessica Smith Rolston",FALSE
29097,"William T. Lynch",TRUE
29098,"Matthew A. Butkus",TRUE
29099,"Ramón Queraltó",TRUE
29100,"Christopher Lawrence",TRUE
29100,"Keith Raffel",FALSE
29100,"L. Mahadevan",FALSE
29100,"Sam Weiss Evans",FALSE
29100,"Sheila Jasanoff",FALSE
29101,"Steffen Steinert",TRUE
29102,"Alison J. Kerr",TRUE
29102,"Andrew Chung",FALSE
29102,"Athena Lin",FALSE
29102,"Justin L. Hess",FALSE
29103,"Khaled Moustafa",TRUE
29104,"Steven M. Flipse",TRUE
29104,"Steven Puylaert",FALSE
29105,"Udo Pesch",TRUE
29106,"Ben A. Minteer",TRUE
29106,"James P. Collins",FALSE
29106,"Stephanie J. Bird",FALSE
29107,"Charlotte Stix",TRUE
29108,"Charles-Henry Frouart",TRUE
29108,"Christian Hervé",FALSE
29108,"Christophe Le Tourneau",FALSE
29108,"Guillaume Vogt",FALSE
29108,"Henri-Corto Stoeklé",FALSE
29108,"Marie-France Mamzer-Bruneel",FALSE
29108,"Pierre Laurent-Puig",FALSE
29109,"Svetlana Zernes",TRUE
29110,"Eun Ah Lee",TRUE
29110,"Magdalena Grohman",FALSE
29110,"Marco Tacca",FALSE
29110,"Matthew J. Brown",FALSE
29110,"Nicholas R. Gans",FALSE
29111,"Qin Zhu",TRUE
29111,"Ruchen Wen",FALSE
29111,"Ryan Blake Jackson",FALSE
29111,"Tom Williams 0001",FALSE
29112,"Susanne Öchsner",TRUE
29112,"Ulrike Felt",FALSE
29113,"Haldun M. Özaktas",TRUE
29114,"Nora Freya Lindemann",TRUE
29115,"Balamuralithara Balakrishnan",TRUE
29115,"Fumihiko Tochinai",FALSE
29115,"Hidekazu Kanemitsu",FALSE
29116,"Brian C. Martinson",TRUE
29116,"Emily A. Ronning",FALSE
29116,"Melissa S. Anderson",FALSE
29116,"Raymond de Vries",FALSE
29117,"Matthew A. Allison",TRUE
29117,"Michael W. Kalichman",FALSE
29117,"Sean T. Powell",FALSE
29118,"Ronnie Hawkins",TRUE
29119,"Shlomo Mark",TRUE
29119,"Yotam Lurie",FALSE
817,"E. F. Codd",TRUE
171801,"Sven Lorenz",TRUE
171801,"Toni Bollinger",FALSE
171801,"Udo Pletat",FALSE
171802,"Geoffrey Simmons",TRUE
171802,"Kai-Uwe Carstensen",FALSE
171803,"David W. Flater",TRUE
171803,"Yelena Yesha",FALSE
171804,"Claus-Rainer Rollinger",TRUE
171804,"Otthein Herzog",FALSE
171805,"Bharat K. Bhargava",TRUE
171805,"Jagannathan Srinivasan",FALSE
171805,"Prasun Dewan",FALSE
171805,"Yin-he Jiang",FALSE
171807,"Ingo Raasch",TRUE
171807,"Jochen Dörre",FALSE
171808,"Werner Emde",TRUE
171809,"Olivier Ridoux",TRUE
171810,"Karl-Hans Bläsius",TRUE
171811,"Kai von Luck",TRUE
171811,"Thomas Pirlein",FALSE
171812,"Arif Ghafoor",TRUE
171812,"P. Bruce Berra",FALSE
171813,"Jochen Dörre",TRUE
171814,"Gudrun Klose",TRUE
171814,"Kai von Luck",FALSE
171815,"Antoine Rauzy",TRUE
171816,"Birgit Wesche",TRUE
171817,"Roland Seiffert",TRUE
171819,"Hava T. Siegelmann",TRUE
171819,"Ophir Frieder",FALSE
171820,"Helmar Gust",TRUE
171821,"Ewald Lang",TRUE
171823,"Alexander Bockmayr",TRUE
171824,"Birgit Wesche",TRUE
171824,"Tibor Kiss",FALSE
171826,"Esther König",TRUE
171827,"Shirley Browne",TRUE
171828,"Nabil R. Adam",TRUE
171828,"Ramesh Subramanian",FALSE
171829,"Barbara Gängler",TRUE
171829,"Ipke Wachsmuth",FALSE
171830,"Jan Wilms",TRUE
171831,"James Clifford",TRUE
171832,"Jochen Dörre",TRUE
171832,"Roland Seiffert",FALSE
171833,"Arie Segev",TRUE
171833,"Rakesh Chandra",FALSE
171834,"Pascal Van Hentenryck",TRUE
171834,"Vijay A. Saraswat",FALSE
171834,"Yves Deville",FALSE
171836,"Godehard Link",TRUE
171836,"Hinrich Schütze",FALSE
171837,"Frédéric Benhamou",TRUE
171838,"Claudia Maienborn",TRUE
171839,"Michel Rueher",TRUE
171840,"Petra Ludewig",TRUE
171841,"Tibor Kiss",TRUE
171843,"Manfred Börkel",TRUE
171843,"Peter Gerstl",FALSE
171844,"Ramez Elmasri",TRUE
171844,"Vram Kouramajian",FALSE
171846,"Andreas Arning",TRUE
171848,"Roland Seiffert",TRUE
171849,"Haiyan Ye",TRUE
171849,"Kokou Yétongnon",FALSE
171849,"Markus Tresch",FALSE
171849,"Martin Andersson",FALSE
171849,"Stefano Spaccapietra",FALSE
171849,"Yann Dupont",FALSE
171850,"Bernhard Nebel",TRUE
171850,"Gert Smolka",FALSE
171852,"François Fages",TRUE
171853,"H. V. Jagadish",TRUE
171853,"Narain H. Gehani",FALSE
171853,"Oded Shmueli",FALSE
171855,"Stanley Y. W. Su",TRUE
171855,"Yuh-Ming Shyy",FALSE
171856,"Hans-Joachim Novak",TRUE
171856,"Zuzana Krifka Dobes",FALSE
171858,"Dieter Fensel",TRUE
171858,"Dieter Landes",FALSE
171858,"Jürgen Angele",FALSE
171858,"Rudi Studer",FALSE
171858,"Susanne Neubert",FALSE
171860,"Bart Geurts",TRUE
171860,"Rob A. van der Sandt",FALSE
171861,"Giuseppe Nardiello",TRUE
171861,"Philippe Codognet",FALSE
171863,"Udo Pletat",TRUE
171864,"Rolf Mayer",TRUE
171866,"Peter H. Schmitt",TRUE
171867,"Simone Pribbenow",TRUE
171868,"Jean-Louis Imbert",TRUE
171869,"Kurt Eberle",TRUE
171870,"Siegfried Kanngießer",TRUE
171873,"Francesca Rossi 0001",TRUE
171873,"Ugo Montanari",FALSE
171874,"Baudouin Le Charlier",TRUE
171875,"Hélène Kirchner",TRUE
171876,"Hubert Comon",TRUE
171878,"Jean-Claude Franchitti",TRUE
171878,"Roger King",FALSE
171879,"Helmut Schnelle",TRUE
171879,"Peter C. Lockemann",FALSE
171879,"Wilfried Brauer",FALSE
171880,"Hans-Joachim Novak",TRUE
171881,"Gert Smolka",TRUE
171882,"Gregor Erbach",TRUE
171883,"Kumar V. Vadaparty",TRUE
171883,"Shamim A. Naqvi",FALSE
171884,"Birgit Wendholt",TRUE
171885,"Elisa Bertino",TRUE
171885,"Pierangela Samarati",FALSE
171885,"Sushil Jajodia",FALSE
171886,"Christopher Habel",TRUE
171889,"Anne Schiller",TRUE
171889,"Petra Steffens",FALSE
171890,"Raj Tewari",TRUE
171891,"Larry J. Peterson",TRUE
171891,"Phillip C.-Y. Sheu",FALSE
171892,"Shashi K. Gadia",TRUE
171892,"Vimal Chopra",FALSE
171894,"Mohammed Nadjib Khenkhar",TRUE
171895,"Joel L. Wolf",TRUE
171895,"John Turek",FALSE
171895,"Ming-Syan Chen",FALSE
171895,"Philip S. Yu",FALSE
171896,"Thom W. Frühwirth",TRUE
171897,"Mechthild Rickheit",TRUE
171898,"Amit P. Sheth",TRUE
171898,"George Karabatis",FALSE
171898,"Marek Rusinkiewicz",FALSE
171899,"Albert Maier",TRUE
171899,"Bernd Walter",FALSE
171899,"Erich Gehlen",FALSE
171899,"Michael Ley",FALSE
171899,"Stefan Benzschawel",FALSE
171899,"Thomas Ludwig 0001",FALSE
171900,"Peter Bosch",TRUE
244721,"Ernest Mwebaze",TRUE
244721,"John A. Quinn",FALSE
244723,"Hyokun Yun",TRUE
244723,"S. V. N. Vishwanathan",FALSE
244729,"Aarti Singh",TRUE
244729,"Alessandro Rinaldo",FALSE
244729,"James Sharpnack",FALSE
244737,"Christian Barillot",TRUE
244737,"Daniel García-Lorenzo",FALSE
244737,"Florence Forbes",FALSE
244737,"Michel Dojat",FALSE
244737,"Senan Doyle",FALSE
244741,"Aaron C. Courville",TRUE
244741,"James Bergstra",FALSE
244741,"Yoshua Bengio",FALSE
244743,"Andrew W. Moore 0001",TRUE
244743,"Geoffrey J. Gordon",FALSE
244743,"Sajid M. Siddiqi",FALSE
244747,"Arnak S. Dalalyan",TRUE
244747,"Olivier Collier",FALSE
244750,"Abhradeep Thakurta",TRUE
244750,"Prateek Jain 0002",FALSE
244750,"Pravesh Kothari",FALSE
244758,"Balaji Krishnapuram",TRUE
244758,"R. Bharat Rao",FALSE
244758,"Rómer Rosales",FALSE
244758,"Shipeng Yu",FALSE
244763,"Abdel-rahman Mohamed",TRUE
244763,"Yichuan Tang",FALSE
244768,"Brian Eriksson",TRUE
244768,"Laura Balzano",FALSE
244768,"Robert D. Nowak",FALSE
244777,"Lehel Csató",TRUE
244777,"Zalán Bodó",FALSE
244777,"Zsolt Minier",FALSE
244779,"Dor Kedem",TRUE
244779,"Kilian Q. Weinberger",FALSE
244779,"Minmin Chen",FALSE
244779,"Olivier Chapelle",FALSE
244779,"Zhixiang Eddie Xu",FALSE
244784,"Amos J. Storkey",TRUE
244784,"Felix V. Agakov",FALSE
244784,"Peter Orchard",FALSE
244786,"Naftali Tishby",TRUE
244786,"Ohad Shamir",FALSE
244788,"José M. Peña 0001",TRUE
244791,"Marko Grobelnik",TRUE
244791,"Mitja Trampus",FALSE
244793,"Akihiro Koide",TRUE
244793,"Hiroshi Motoda",FALSE
244793,"Kazumi Saito",FALSE
244793,"Kouzou Ohara",FALSE
244793,"Masahiro Kimura",FALSE
244802,"Diego García-Saiz",TRUE
244802,"Marta E. Zorrilla",FALSE
244804,"David A. Castañón",TRUE
244804,"Kirill Trapeznikov",FALSE
244804,"Venkatesh Saligrama",FALSE
244810,"Kyung-Ah Sohn",TRUE
244810,"Seyoung Kim",FALSE
244811,"Ali Jalali",TRUE
244811,"Pradeep Ravikumar",FALSE
244811,"Sujay Sanghavi",FALSE
244811,"Vishvas Vasuki",FALSE
244819,"Mehreen Saeed",TRUE
244821,"Bing Bai",TRUE
244821,"Corinna Cortes",FALSE
244821,"David Grangier",FALSE
244821,"Jason Weston",FALSE
244821,"Mehryar Mohri",FALSE
244821,"Ronan Collobert",FALSE
244829,"David J. C. MacKay",TRUE
244829,"Iain Murray 0001",FALSE
244829,"Ryan Prescott Adams",FALSE
244834,"Adrian Johnston",TRUE
244834,"Liam P. Maguire",FALSE
244834,"Michael McCann",FALSE
244834,"Yuhua Li 0001",FALSE
244840,"Aurélien Garivier",TRUE
244840,"Emilie Kaufmann",FALSE
244840,"Olivier Cappé",FALSE
244843,"Frank D. Wood",TRUE
244849,"Makoto Yamada",TRUE
244849,"Masashi Sugiyama",FALSE
244852,"Liu Yang 0001",TRUE
244852,"Steve Hanneke",FALSE
244855,"Cun-Hui Zhang",TRUE
244855,"Ping Li 0001",FALSE
244856,"Christopher R. Dance",TRUE
244856,"Onno Zoeter",FALSE
244857,"Christopher D. Manning",TRUE
244857,"Daniel A. McFarland",FALSE
244857,"Ramesh Nallapati",FALSE
244863,"Edoardo M. Airoldi",TRUE
244863,"Hossein Azari Soufiani",FALSE
244880,"Leo Zhu",TRUE
244880,"Li Wan",FALSE
244880,"Rob Fergus",FALSE
244881,"Benjamin Taskar",TRUE
244881,"David J. Weiss",FALSE
244883,"Alexandru Niculescu-Mizil",TRUE
244883,"Claudia Perlich",FALSE
244883,"Dong Wang",FALSE
244883,"Grzegorz Swirszcz",FALSE
244883,"Jianying Hu",FALSE
244883,"Jing Xiao",FALSE
244883,"Moninder Singh",FALSE
244883,"Prem Melville",FALSE
244883,"Vikas Sindhwani",FALSE
244883,"Wei Xiong Shang",FALSE
244883,"Yan Liu 0002",FALSE
244883,"Yanfeng Zhu 0001",FALSE
244885,"Chen-Hung Wu",TRUE
244885,"Chen-Tse Tsai",FALSE
244885,"Cheng-Hao Tsai",FALSE
244885,"Chia-Mau Ni",FALSE
244885,"Chieh-Yen Lin",FALSE
244885,"Chien-Chih Wang",FALSE
244885,"Chih-Jen Lin",FALSE
244885,"Chun-Liang Li",FALSE
244885,"Chun-Sung Ferng",FALSE
244885,"Chung-Yi Li",FALSE
244885,"Hsuan-Tien Lin",FALSE
244885,"Ku-Chun Chou",FALSE
244885,"Kuan-Wei Wu",FALSE
244885,"Po-Lung Chen",FALSE
244885,"Po-Wei Wang",FALSE
244885,"Rong-Bing Chiu",FALSE
244885,"Shou-De Lin",FALSE
244885,"Shu-Hao Yu",FALSE
244885,"Todd G. McKenzie",FALSE
244885,"Tsung-Ting Kuo",FALSE
244885,"Wei-Lun Su",FALSE
244885,"Wei-Shih Lin",FALSE
244885,"Ya-Hsuan Chang",FALSE
244885,"Yao-Nan Chen",FALSE
244885,"Yu-Cheng Chou",FALSE
244892,"Antoine Bordes",TRUE
244892,"Léon Bottou",FALSE
244892,"Nicolas Usunier",FALSE
244898,"Elad Hazan",TRUE
244898,"Satyen Kale",FALSE
244905,"Akshat Kumar",TRUE
244905,"Marc Toussaint",FALSE
244905,"Shlomo Zilberstein",FALSE
244906,"Gilles Stoltz",TRUE
244906,"Shie Mannor",FALSE
244906,"Vianney Perchet",FALSE
244909,"Alexander Rakhlin",TRUE
244909,"Ambuj Tewari",FALSE
244909,"Karthik Sridharan",FALSE
244910,"Dario García-García",TRUE
244910,"Robert C. Williamson",FALSE
244925,"Huan Liu",TRUE
244925,"Iñaki Inza",FALSE
244925,"Louis Wehenkel",FALSE
244925,"Yvan Saeys",FALSE
244925,"Yves Van de Peer",FALSE
244931,"Gal Elidan",TRUE
244932,"Jiang Wang 0001",TRUE
244932,"Junsong Yuan",FALSE
244932,"Ying Wu 0001",FALSE
244932,"Zhuoyuan Chen",FALSE
244939,"Arthur Gretton",TRUE
244939,"Carlos Guestrin",FALSE
244939,"Le Song",FALSE
244942,"Daniel Eaton",TRUE
244942,"Kevin P. Murphy",FALSE
244945,"Baptiste Jeudy",TRUE
244945,"Laurent Miclet",FALSE
244945,"Nelly Barbot",FALSE
244946,"Donglin Niu",TRUE
244946,"Jennifer G. Dy",FALSE
244946,"Michael I. Jordan",FALSE
244950,"Geordie Rose",TRUE
244950,"Hartmut Neven",FALSE
244950,"Vasil S. Denchev",FALSE
244950,"William G. Macready",FALSE
244953,"Masashi Sugiyama",TRUE
244953,"Taiji Suzuki",FALSE
244954,"Menno van Zaanen",TRUE
244954,"Nanne van Noord",FALSE
244963,"Alexander J. Smola",TRUE
244963,"Alexandros Karatzoglou",FALSE
244963,"Markus Weimer",FALSE
244972,"David R. Hardoon",TRUE
244972,"John Shawe-Taylor",FALSE
244981,"Alexandre Lacoste",TRUE
244981,"François Laviolette",FALSE
244981,"Mario Marchand",FALSE
244988,"Eyal Krupka",TRUE
244988,"Naftali Tishby",FALSE
244997,"Duncan A. J. Blythe",TRUE
244997,"Frank C. Meinecke",FALSE
244997,"Franz J. Király",FALSE
244997,"Jan Saputra Müller",FALSE
244997,"Klaus-Robert Müller",FALSE
244997,"Paul von Bünau",FALSE
245001,"Wei Chu",TRUE
245001,"Zoubin Ghahramani",FALSE
245009,"Alona Fyshe",TRUE
245009,"David B. Dunson",FALSE
245009,"Emily B. Fox",FALSE
245009,"Tom M. Mitchell",FALSE
245012,"Botond Cseke",TRUE
245012,"Tom Heskes",FALSE
245021,"Doris Entner",TRUE
245021,"Patrik O. Hoyer",FALSE
245021,"Peter Spirtes",FALSE
245028,"Albert Bifet",TRUE
245028,"Bernhard Pfahringer",FALSE
245028,"Geoff Holmes 0001",FALSE
245028,"Indre Zliobaite",FALSE
245033,"Alan Johnston",TRUE
245033,"Benjamin X. Hall",FALSE
245033,"John Shawe-Taylor",FALSE
245035,"Hal Daumé III",TRUE
245044,"Julie Carreau",TRUE
245044,"Yoshua Bengio",FALSE
245045,"Amir Globerson",TRUE
245045,"David A. Sontag",FALSE
245045,"Marina Meila",FALSE
245045,"Tommi S. Jaakkola",FALSE
245046,"Marc'Aurelio Ranzato",TRUE
245046,"Sumit Chopra",FALSE
245046,"Y-Lan Boureau",FALSE
245046,"Yann LeCun",FALSE
245054,"Cosma Rohilla Shalizi",TRUE
245054,"Daniel J. McDonald",FALSE
245054,"Mark J. Schervish",FALSE
245055,"Jean-Yves Audibert",TRUE
245055,"John Shawe-Taylor",FALSE
245055,"Manfred Opper",FALSE
245055,"Steffen Grünewälder",FALSE
245058,"Kevin Robert Canini",TRUE
245058,"Lei Shi 0009",FALSE
245058,"Thomas L. Griffiths 0001",FALSE
245060,"Daniel Povey",TRUE
245060,"Oriol Vinyals",FALSE
245064,"Jennifer G. Dy",TRUE
245064,"Yue Guan",FALSE
245067,"Neil D. Lawrence",TRUE
245074,"Dorota Glowacka",TRUE
245074,"John Shawe-Taylor",FALSE
245076,"Antonio Javier Gallego Sánchez",TRUE
245076,"Damián López",FALSE
245076,"Jorge Calera-Rubio",FALSE
245078,"Nathan Srebro",TRUE
245078,"Xueyuan Zhou",FALSE
245080,"Eric P. Xing",TRUE
245080,"Le Song",FALSE
245080,"Qirong Ho",FALSE
245086,"J. Xie",TRUE
245086,"T. Xiong",FALSE
245088,"Devorah Kletenik",TRUE
245088,"Linda Sellie",FALSE
245088,"Lisa Hellerstein",FALSE
245088,"Rocco A. Servedio",FALSE
245092,"Barnabás Póczos",TRUE
245092,"Csaba Szepesvári",FALSE
245092,"Sergey Kirshner",FALSE
245100,"Nathan Srebro",TRUE
245100,"Rina Foygel",FALSE
245102,"Carlos Guestrin",TRUE
245102,"Dafna Shahaf",FALSE
245111,"Shuicheng Yan",TRUE
245111,"Xiaotong Yuan",FALSE
245119,"Bernhard Schölkopf",TRUE
245119,"Dominik Janzing",FALSE
245119,"Isabelle Guyon",FALSE
245123,"Shai Shalev-Shwartz",TRUE
245123,"Yoram Singer",FALSE
245128,"Csaba Szepesvári",TRUE
245128,"Dávid Pál",FALSE
245128,"Gábor Bartók",FALSE
245132,"Ohad Shamir",TRUE
245132,"Shai Shalev-Shwartz",FALSE
245133,"Rina Dechter",TRUE
245133,"Vibhav Gogate",FALSE
245134,"Cheng Soon Ong",TRUE
245134,"Joachim M. Buhmann",FALSE
245134,"Patrick Pletscher",FALSE
245153,"Giorgio Giacinto",TRUE
245153,"Igino Corona",FALSE
245157,"Arun Rajkumar",TRUE
245157,"Shivani Agarwal 0001",FALSE
245159,"Olgierd Unold",TRUE
245160,"André Platzer",TRUE
245160,"Erik Zawadzki",FALSE
245160,"Geoffrey J. Gordon",FALSE
245161,"Peter A. Flach",TRUE
245161,"Sebastian Spiegler",FALSE
245161,"Simon Price",FALSE
245172,"Hei Chan",TRUE
245172,"Manabu Kuroki",FALSE
245174,"Garry P. Nolan",TRUE
245174,"Karen Sachs",FALSE
245174,"Mesrob I. Ohannessian",FALSE
245174,"Munther A. Dahleh",FALSE
245174,"Sleiman Itani",FALSE
245176,"Gerald Matz",TRUE
245176,"Jeremy Jancsary",FALSE
245186,"Mark Rudelson",TRUE
245186,"Shuheng Zhou",FALSE
245192,"Florian Steinke",TRUE
245192,"Koji Tsuda",FALSE
245192,"Matthias W. Seeger",FALSE
245193,"Changhe Yuan",TRUE
245193,"Marek J. Druzdzel",FALSE
245200,"Bo Dai 0001",TRUE
245200,"Gang Niu 0001",FALSE
245200,"Lin Shang 0001",FALSE
245200,"Masashi Sugiyama",FALSE
245214,"Jarvis D. Haupt",TRUE
